Eolam	10101	Elm	oa
Eolim	10101	Elm	oi
Eulim	10101	Elm	ui
Eal~am	101001	Elm	a~a
Eal~im	101001	Elm	a~i
taEal~am	00101001	Elm	taa~a
>aEolan	0010101	Eln	>aoa
Eolan	10101	Eln	oa
Eolin	10101	Eln	oi
taEam~ad	00101001	Emd	taa~a
Eamar	10101	Emr	aa
Eamir	10101	Emr	ai
Eamur	10101	Emr	au
Eomar	10101	Emr	oa
Eomir	10101	Emr	oi
Eam~ar	101001	Emr	a~a
Eam~ir	101001	Emr	a~i
{iEotamar	001000101	Emr	{iotaa
Eotamir	1000101	Emr	otai
{isotaEomar	00000010101	Emr	{isotaoa
sotaEomir	000010101	Emr	sotaoi
Eamil	10101	Eml	ai
Eomal	10101	Eml	oa
Eomil	10101	Eml	oi
Eamih	10101	Emh	ai
Eomah	10101	Emh	oa
Eanit	10101	Ent	ai
Eonat	10101	Ent	oa
Eonit	10101	Ent	oi
>aEonat	0010101	Ent	>aoa
Eonat	10101	Ent	oa
Eonit	10101	Ent	oi
Eahid	10101	Ehd	ai
Eohad	10101	Ehd	oa
EAhad	10101	Ehd	Aa
EAhid	10101	Ehd	Ai
gAdar	10101	gdr	Aa
gAdir	10101	gdr	Ai
garab	10101	grb	aa
gorab	10101	grb	oa
gorib	10101	grb	oi
{igotaraf	001000101	grf	{iotaa
gotarif	1000101	grf	otai
>agoraq	0010101	grq	>aoa
goraq	10101	grq	oa
goriq	10101	grq	oi
gasal	10101	gsl	aa
gosil	10101	gsl	oi
{igotasal	001000101	gsl	{iotaa
gotasil	1000101	gsl	otai
gaDib	10101	gDb	ai
goDab	10101	gDb	oa
goDib	10101	gDb	oi
goTa$	10101	gT$	oa
goTi$	10101	gT$	oi
gafar	10101	gfr	aa
gofir	10101	gfr	oi
{isotagofar	00000010101	gfr	{isotaoa
sotagofir	000010101	gfr	sotaoi
gafal	10101	gfl	aa
gofal	10101	gfl	oa
gofil	10101	gfl	oi
>agofal	0010101	gfl	>aoa
gofal	10101	gfl	oa
gofil	10101	gfl	oi
galab	10101	glb	aa
golib	10101	glb	oi
galuZ	10101	glZ	au
goliZ	10101	glZ	oi
{isotagolaZ	00000010101	glZ	{isotaoa
sotagoliZ	000010101	glZ	sotaoi
tagAmaz	0010101	gmz	taAa
>agomaD	0010101	gmD	>aoa
gomaD	10101	gmD	oa
gomiD	10101	gmD	oi
ganim	10101	gnm	ai
gonam	10101	gnm	oa
gonim	10101	gnm	oi
fataH	10101	ftH	aa
fotaH	10101	ftH	oa
futiH	10101	ftH	ui
fatar	10101	ftr	aa
fotar	10101	ftr	oa
fotir	10101	ftr	oi
fat~ar	101001	ftr	a~a
fat~ir	101001	ftr	a~i
fataq	10101	ftq	aa
fatan	10101	ftn	aa
fotan	10101	ftn	oa
fotin	10101	ftn	oi
futin	10101	ftn	ui
fajar	10101	fjr	aa
faj~ar	101001	fjr	a~a
faj~ir	101001	fjr	a~i
tafaj~ar	00101001	fjr	taa~a
{inofajar	000010101	fjr	{inoaa
nofajir	0010101	fjr	noai
foraj	10101	frj	oa
forij	10101	frj	oi
fariH	10101	frH	ai
foraH	10101	frH	oa
foriH	10101	frH	oi
fara$	10101	fr$	aa
fori$	10101	fr$	oi
faraD	10101	frD	aa
foraD	10101	frD	oa
foriD	10101	frD	oi
furiD	10101	frD	ui
faraT	10101	frT	aa
foraT	10101	frT	oa
foriT	10101	frT	oi
far~aT	101001	frT	a~a
far~iT	101001	frT	a~i
farag	10101	frg	aa
farig	10101	frg	ai
forag	10101	frg	oa
forig	10101	frg	oi
>aforag	0010101	frg	>aoa
forag	10101	frg	oa
forig	10101	frg	oi
faraq	10101	frq	aa
far~aq	101001	frq	a~a
far~iq	101001	frq	a~i
fAraq	10101	frq	Aa
fAriq	10101	frq	Ai
tafar~aq	00101001	frq	taa~a
faziE	10101	fzE	ai
fozaE	10101	fzE	oa
foziE	10101	fzE	oi
faz~aE	101001	fzE	a~a
faz~iE	101001	fzE	a~i
fasaH	10101	fsH	aa
fasuH	10101	fsH	au
fosaH	10101	fsH	oa
fosiH	10101	fsH	oi
tafas~aH	00101001	fsH	taa~a
fasad	10101	fsd	aa
fosad	10101	fsd	oa
fosid	10101	fsd	oi
>afosad	0010101	fsd	>aoa
fosad	10101	fsd	oa
fosid	10101	fsd	oi
fasaq	10101	fsq	aa
fa$il	10101	f$l	ai
fo$al	10101	f$l	oa
fo$il	10101	f$l	oi
faSal	10101	fSl	aa
foSil	10101	fSl	oi
faS~al	101001	fSl	a~a
faS~il	101001	fSl	a~i
faDaH	10101	fDH	aa
foDaH	10101	fDH	oa
faD~al	101001	fDl	a~a
faD~il	101001	fDl	a~i
tafaD~al	00101001	fDl	taa~a
faTar	10101	fTr	aa
foTar	10101	fTr	oa
foTir	10101	fTr	oi
{inofaTar	000010101	fTr	{inoaa
nofaTir	0010101	fTr	noai
faEal	10101	fEl	aa
foEal	10101	fEl	oa
faqad	10101	fqd	aa
foqad	10101	fqd	oa
foqid	10101	fqd	oi
tafaq~ad	00101001	fqd	taa~a
faqih	10101	fqh	ai
faquh	10101	fqh	au
foqah	10101	fqh	oa
foqih	10101	fqh	oi
tafaq~ah	00101001	fqh	taa~a
fak~ar	101001	fkr	a~a
fak~ir	101001	fkr	a~i
tafak~ar	00101001	fkr	taa~a
tafak~ah	00101001	fkh	taa~a
>afolaH	0010101	flH	>aoa
folaH	10101	flH	oa
foliH	10101	flH	oi
{inofalaq	000010101	flq	{inoaa
nofaliq	0010101	flq	noai
fan~ad	101001	fnd	a~a
fan~id	101001	fnd	a~i
fah~am	101001	fhm	a~a
fah~im	101001	fhm	a~i
>aqobar	0010101	qbr	>aoa
qobar	10101	qbr	oa
qobir	10101	qbr	oi
{iqotabas	001000101	qbs	{iotaa
qotabis	1000101	qbs	otai
qabaD	10101	qbD	aa
qobiD	10101	qbD	oi
qabil	10101	qbl	ai
qobal	10101	qbl	oa
qobil	10101	qbl	oi
>aqobal	0010101	qbl	>aoa
qobal	10101	qbl	oa
qobil	10101	qbl	oi
taqab~al	00101001	qbl	taa~a
qatar	10101	qtr	aa
qotir	10101	qtr	oi
qatal	10101	qtl	aa
qotal	10101	qtl	oa
qutil	10101	qtl	ui
qat~al	101001	qtl	a~a
qat~il	101001	qtl	a~i
qAtal	10101	qtl	Aa
qAtil	10101	qtl	Ai
{iqotatal	001000101	qtl	{iotaa
qotatil	1000101	qtl	otai
{iqotaHam	001000101	qHm	{iotaa
qotaHim	1000101	qHm	otai
qadar	10101	qdr	aa
qadir	10101	qdr	ai
qodar	10101	qdr	oa
qad~ar	101001	qdr	a~a
qad~ir	101001	qdr	a~i
qud~ir	101001	qdr	u~i
qad~as	101001	qds	a~a
qad~is	101001	qds	a~i
qadim	10101	qdm	ai
qodam	10101	qdm	oa
qodim	10101	qdm	oi
qad~am	101001	qdm	a~a
qad~im	101001	qdm	a~i
qud~im	101001	qdm	u~i
taqad~am	00101001	qdm	taa~a
{isotaqodam	00000010101	qdm	{isotaoa
sotaqodim	000010101	qdm	sotaoi
qa*af	10101	q*f	aa
qo*if	10101	q*f	oi
qarib	10101	qrb	ai
qarub	10101	qrb	au
qorab	10101	qrb	oa
qar~ab	101001	qrb	a~a
qar~ib	101001	qrb	a~i
{iqotarab	001000101	qrb	{iotaa
qotarib	1000101	qrb	otai
qaraD	10101	qrD	aa
qoraD	10101	qrD	oa
qoriD	10101	qrD	oi
>aqoraD	0010101	qrD	>aoa
qoraD	10101	qrD	oa
qoriD	10101	qrD	oi
{iqotaraf	001000101	qrf	{iotaa
qotarif	1000101	qrf	otai
>aqosaT	0010101	qsT	>aoa
qosaT	10101	qsT	oa
qosiT	10101	qsT	oi
qasam	10101	qsm	aa
qosam	10101	qsm	oa
qosim	10101	qsm	oi
qAsam	10101	qsm	Aa
qAsim	10101	qsm	Ai
>aqosam	0010101	qsm	>aoa
qosam	10101	qsm	oa
qosim	10101	qsm	oi
taqAsam	0010101	qsm	taAa
{isotaqosam	00000010101	qsm	{isotaoa
sotaqosim	000010101	qsm	sotaoi
qaSad	10101	qSd	aa
qoSad	10101	qSd	oa
qoSid	10101	qSd	oi
qaSar	10101	qSr	aa
qaSur	10101	qSr	au
qoSar	10101	qSr	oa
qoSir	10101	qSr	oi
>aqoSar	0010101	qSr	>aoa
qoSar	10101	qSr	oa
qoSir	10101	qSr	oi
qaSam	10101	qSm	aa
qoSim	10101	qSm	oi
qaTaE	10101	qTE	aa
qoTaE	10101	qTE	oa
qoTiE	10101	qTE	oi
qaT~aE	101001	qTE	a~a
qaT~iE	101001	qTE	a~i
taqaT~aE	00101001	qTE	taa~a
qaEad	10101	qEd	aa
qoEad	10101	qEd	oa
qoEid	10101	qEd	oi
qalab	10101	qlb	aa
qolib	10101	qlb	oi
qal~ab	101001	qlb	a~a
qal~ib	101001	qlb	a~i
taqal~ab	00101001	qlb	taa~a
{inoqalab	000010101	qlb	{inoaa
noqalib	0010101	qlb	noai
>aqolaE	0010101	qlE	>aoa
qolaE	10101	qlE	oa
qoliE	10101	qlE	oi
qanat	10101	qnt	aa
qaniT	10101	qnT	ai
qanuT	10101	qnT	au
qonaT	10101	qnT	oa
qoniT	10101	qnT	oi
qahar	10101	qhr	aa
qohar	10101	qhr	oa
kabat	10101	kbt	aa
kobit	10101	kbt	oi
kabar	10101	kbr	aa
kobar	10101	kbr	oa
kobir	10101	kbr	oi
kab~ar	101001	kbr	a~a
kab~ir	101001	kbr	a~i
>akobar	0010101	kbr	>aoa
kobar	10101	kbr	oa
kobir	10101	kbr	oi
takab~ar	00101001	kbr	taa~a
{isotakobar	00000010101	kbr	{isotaoa
sotakobir	000010101	kbr	sotaoi
katab	10101	ktb	aa
kotab	10101	ktb	oa
kotib	10101	ktb	oi
kutib	10101	ktb	ui
kAtab	10101	ktb	Aa
kAtib	10101	ktb	Ai
{ikotatab	001000101	ktb	{iotaa
kotatib	1000101	ktb	otai
katam	10101	ktm	aa
kavur	10101	kvr	au
kovar	10101	kvr	oa
kovir	10101	kvr	oi
kav~ar	101001	kvr	a~a
kav~ir	101001	kvr	a~i
>akovar	0010101	kvr	>aoa
kovar	10101	kvr	oa
kovir	10101	kvr	oi
{isotakovar	00000010101	kvr	{isotaoa
sotakovir	000010101	kvr	sotaoi
{inokadar	000010101	kdr	{inoaa
nokadir	0010101	kdr	noai
ka*ab	10101	k*b	aa
ko*ab	10101	k*b	oa
ko*ib	10101	k*b	oi
ka*~ab	101001	k*b	a~a
ka*~ib	101001	k*b	a~i
kar~am	101001	krm	a~a
kar~im	101001	krm	a~i
>akoram	0010101	krm	>aoa
koram	10101	krm	oa
korim	10101	krm	oi
karih	10101	krh	ai
karuh	10101	krh	au
korah	10101	krh	oa
korih	10101	krh	oi
kar~ah	101001	krh	a~a
kar~ih	101001	krh	a~i
>akorah	0010101	krh	>aoa
korah	10101	krh	oa
korih	10101	krh	oi
kasab	10101	ksb	aa
kosib	10101	ksb	oi
{ikotasab	001000101	ksb	{iotaa
kotasib	1000101	ksb	otai
ka$aT	10101	k$T	aa
ko$iT	10101	k$T	oi
ka$af	10101	k$f	aa
ko$af	10101	k$f	oa
ko$if	10101	k$f	oi
ku$if	10101	k$f	ui
kafar	10101	kfr	aa
kofar	10101	kfr	oa
kofir	10101	kfr	oi
kaf~ar	101001	kfr	a~a
kaf~ir	101001	kfr	a~i
>akofar	0010101	kfr	>aoa
kofar	10101	kfr	oa
kofir	10101	kfr	oi
kafal	10101	kfl	aa
kofal	10101	kfl	oa
kofil	10101	kfl	oi
kaf~al	101001	kfl	a~a
kaf~il	101001	kfl	a~i
>akofal	0010101	kfl	>aoa
kofal	10101	kfl	oa
kofil	10101	kfl	oi
kal~af	101001	klf	a~a
kal~if	101001	klf	a~i
kal~am	101001	klm	a~a
kal~im	101001	klm	a~i
takal~am	00101001	klm	taa~a
>akomal	0010101	kml	>aoa
komal	10101	kml	oa
komil	10101	kml	oi
kanaz	10101	knz	aa
koniz	10101	knz	oi
labiv	10101	lbv	ai
lobav	10101	lbv	oa
labis	10101	lbs	ai
lobas	10101	lbs	oa
lobis	10101	lbs	oi
>aloHad	0010101	lHd	>aoa
loHad	10101	lHd	oa
loHid	10101	lHd	oi
laHiq	10101	lHq	ai
loHaq	10101	lHq	oa
loHiq	10101	lHq	oi
>aloHaq	0010101	lHq	>aoa
loHaq	10101	lHq	oa
loHiq	10101	lHq	oi
>alozam	0010101	lzm	>aoa
>ulozim	0010101	lzm	>uoi
lozam	10101	lzm	oa
lozim	10101	lzm	oi
talaT~af	00101001	lTf	taa~a
laEib	10101	lEb	ai
loEab	10101	lEb	oa
laEan	10101	lEn	aa
loEan	10101	lEn	oa
lafat	10101	lft	aa
lofat	10101	lft	oa
lofit	10101	lft	oi
{ilotafat	001000101	lft	{iotaa
lotafit	1000101	lft	otai
lafaH	10101	lfH	aa
lofaH	10101	lfH	oa
lafaZ	10101	lfZ	aa
lofiZ	10101	lfZ	oi
{ilotaqaT	001000101	lqT	{iotaa
lotaqiT	1000101	lqT	otai
laqif	10101	lqf	ai
loqaf	10101	lqf	oa
{ilotaqam	001000101	lqm	{iotaa
lotaqim	1000101	lqm	otai
lamaz	10101	lmz	aa
lomiz	10101	lmz	oi
lamas	10101	lms	aa
lomis	10101	lms	oi
{ilotamas	001000101	lms	{iotaa
lotamis	1000101	lms	otai
lahav	10101	lhv	aa
lohav	10101	lhv	oa
>aloham	0010101	lhm	>aoa
loham	10101	lhm	oa
lohim	10101	lhm	oi
mat~aE	101001	mtE	a~a
mat~iE	101001	mtE	a~i
tamat~aE	00101001	mtE	taa~a
{isotamotaE	00000010101	mtE	{isotaoa
sotamotiE	000010101	mtE	sotaoi
tamav~al	00101001	mvl	taa~a
maH~aS	101001	mHS	a~a
maH~iS	101001	mHS	a~i
maHaq	10101	mHq	aa
moHaq	10101	mHq	oa
moHiq	10101	mHq	oi
{imotaHan	001000101	mHn	{iotaa
motaHin	1000101	mHn	otai
mariH	10101	mrH	ai
moraH	10101	mrH	oa
marad	10101	mrd	aa
marud	10101	mrd	au
mariD	10101	mrD	ai
moraD	10101	mrD	oa
moriD	10101	mrD	oi
maz~aq	101001	mzq	a~a
maz~iq	101001	mzq	a~i
masaH	10101	msH	aa
mosaH	10101	msH	oa
masax	10101	msx	aa
mosax	10101	msx	oa
mas~ak	101001	msk	a~a
mas~ik	101001	msk	a~i
>amosak	0010101	msk	>aoa
mosak	10101	msk	oa
mosik	10101	msk	oi
{isotamosak	00000010101	msk	{isotaoa
sotamosik	000010101	msk	sotaoi
>amoTar	0010101	mTr	>aoa
moTar	10101	mTr	oa
moTir	10101	mTr	oi
makav	10101	mkv	aa
makar	10101	mkr	aa
mak~an	101001	mkn	a~a
mak~in	101001	mkn	a~i
>amokan	0010101	mkn	>aoa
mokin	10101	mkn	oi
malak	10101	mlk	aa
molak	10101	mlk	oa
molik	10101	mlk	oi
manaE	10101	mnE	aa
monaE	10101	mnE	oa
mah~ad	101001	mhd	a~a
mah~id	101001	mhd	a~i
mah~al	101001	mhl	a~a
mah~il	101001	mhl	a~i
>amohal	0010101	mhl	>aoa
mohal	10101	mhl	oa
mohil	10101	mhl	oi
nabat	10101	nbt	aa
nobat	10101	nbt	oa
nobit	10101	nbt	oi
>anobat	0010101	nbt	>aoa
nobat	10101	nbt	oa
nobit	10101	nbt	oi
naba*	10101	nb*	aa
noba*	10101	nb*	oa
nobi*	10101	nb*	oi
{inotaba*	001000101	nb*	{iotaa
notabi*	1000101	nb*	otai
{isotanobaT	00000010101	nbT	{isotaoa
sotanobiT	000010101	nbT	sotaoi
{inotavar	001000101	nvr	{iotaa
notavir	1000101	nvr	otai
naHat	10101	nHt	aa
noHit	10101	nHt	oi
naHar	10101	nHr	aa
na*ar	10101	n*r	aa
na*ir	10101	n*r	ai
no*ar	10101	n*r	oa
no*ir	10101	n*r	oi
>ano*ar	0010101	n*r	>aoa
no*ar	10101	n*r	oa
no*ir	10101	n*r	oi
nazaE	10101	nzE	aa
noziE	10101	nzE	oi
nAzaE	10101	nzE	Aa
nAziE	10101	nzE	Ai
tanAzaE	0010101	nzE	taAa
>anozaf	0010101	nzf	>aoa
nozaf	10101	nzf	oa
nozif	10101	nzf	oi
nazal	10101	nzl	aa
nazil	10101	nzl	ai
nozal	10101	nzl	oa
nozil	10101	nzl	oi
naz~al	101001	nzl	a~a
naz~il	101001	nzl	a~i
>anozal	0010101	nzl	>aoa
>unozil	0010101	nzl	>uoi
nozal	10101	nzl	oa
nozil	10101	nzl	oi
tanaz~al	00101001	nzl	taa~a
nasax	10101	nsx	aa
nosax	10101	nsx	oa
{isotanosax	00000010101	nsx	{isotaoa
sotanosix	000010101	nsx	sotaoi
nasaf	10101	nsf	aa
nosaf	10101	nsf	oa
nosif	10101	nsf	oi
nasal	10101	nsl	aa
nosal	10101	nsl	oa
nosil	10101	nsl	oi
na$ar	10101	n$r	aa
no$ar	10101	n$r	oa
no$ir	10101	n$r	oi
nu$ir	10101	n$r	ui
>ano$ar	0010101	n$r	>aoa
no$ar	10101	n$r	oa
no$ir	10101	n$r	oi
{inota$ar	001000101	n$r	{iotaa
nota$ir	1000101	n$r	otai
na$az	10101	n$z	aa
no$az	10101	n$z	oa
no$iz	10101	n$z	oi
>ano$az	0010101	n$z	>aoa
no$az	10101	n$z	oa
no$iz	10101	n$z	oi
naSab	10101	nSb	aa
naSib	10101	nSb	ai
noSab	10101	nSb	oa
noSib	10101	nSb	oi
>anoSat	0010101	nSt	>aoa
noSat	10101	nSt	oa
noSit	10101	nSt	oi
naSaH	10101	nSH	aa
noSaH	10101	nSH	oa
naSar	10101	nSr	aa
tanASar	0010101	nSr	taAa
{inotaSar	001000101	nSr	{iotaa
notaSir	1000101	nSr	otai
{isotanoSar	00000010101	nSr	{isotaoa
sotanoSir	000010101	nSr	sotaoi
naDij	10101	nDj	ai
noDaj	10101	nDj	oa
noDij	10101	nDj	oi
naTaq	10101	nTq	aa
noTaq	10101	nTq	oa
noTiq	10101	nTq	oi
>anoTaq	0010101	nTq	>aoa
noTaq	10101	nTq	oa
noTiq	10101	nTq	oi
naZar	10101	nZr	aa
{inotaZar	001000101	nZr	{iotaa
notaZir	1000101	nZr	otai
notaZar	1000101	nZr	otaa
naEaq	10101	nEq	aa
noEaq	10101	nEq	oa
noEiq	10101	nEq	oi
naEam	10101	nEm	aa
naEim	10101	nEm	ai
naEum	10101	nEm	au
noEam	10101	nEm	oa
noEim	10101	nEm	oi
naE~am	101001	nEm	a~a
naE~im	101001	nEm	a~i
>anoEam	0010101	nEm	>aoa
noEam	10101	nEm	oa
noEim	10101	nEm	oi
nafax	10101	nfx	aa
nafid	10101	nfd	ai
nofad	10101	nfd	oa
nofid	10101	nfd	oi
nafa*	10101	nf*	aa
nofa*	10101	nf*	oa
nofi*	10101	nf*	oi
nafar	10101	nfr	aa
nofir	10101	nfr	oi
tanaf~as	00101001	nfs	taa~a
tanAfas	0010101	nfs	taAa
nafa$	10101	nf$	aa
nafaE	10101	nfE	aa
nofaE	10101	nfE	oa
nAfaq	10101	nfq	Aa
nAfiq	10101	nfq	Ai
>anofaq	0010101	nfq	>aoa
nofaq	10101	nfq	oa
nofiq	10101	nfq	oi
naq~ab	101001	nqb	a~a
naq~ib	101001	nqb	a~i
>anoqa*	0010101	nq*	>aoa
noqa*	10101	nq*	oa
noqi*	10101	nq*	oi
{isotanoqa*	00000010101	nq*	{isotaoa
sotanoqi*	000010101	nq*	sotaoi
naqar	10101	nqr	aa
naqir	10101	nqr	ai
noqar	10101	nqr	oa
naqaS	10101	nqS	aa
noqaS	10101	nqS	oa
noqiS	10101	nqS	oi
naqaD	10101	nqD	aa
noqaD	10101	nqD	oa
noqiD	10101	nqD	oi
>anoqaD	0010101	nqD	>aoa
noqaD	10101	nqD	oa
noqiD	10101	nqD	oi
naqam	10101	nqm	aa
naqim	10101	nqm	ai
noqam	10101	nqm	oa
noqim	10101	nqm	oi
{inotaqam	001000101	nqm	{iotaa
notaqim	1000101	nqm	otai
nakav	10101	nkv	aa
nokiv	10101	nkv	oi
nakaH	10101	nkH	aa
nokaH	10101	nkH	oa
nokiH	10101	nkH	oi
>anokaH	0010101	nkH	>aoa
nokaH	10101	nkH	oa
nokiH	10101	nkH	oi
nakir	10101	nkr	ai
nokar	10101	nkr	oa
nokir	10101	nkr	oi
nak~ar	101001	nkr	a~a
nak~ir	101001	nkr	a~i
>anokar	0010101	nkr	>aoa
nokar	10101	nkr	oa
nokir	10101	nkr	oi
nakas	10101	nks	aa
nokas	10101	nks	oa
nukis	10101	nks	ui
nak~as	101001	nks	a~a
nak~is	101001	nks	a~i
nakaS	10101	nkS	aa
nokiS	10101	nkS	oi
{isotanokaf	00000010101	nkf	{isotaoa
sotanokif	000010101	nkf	sotaoi
nahar	10101	nhr	aa
nohar	10101	nhr	oa
habaT	10101	hbT	aa
hobaT	10101	hbT	oa
hobiT	10101	hbT	oi
tahaj~ad	00101001	hjd	taa~a
hajar	10101	hjr	aa
hojar	10101	hjr	oa
hojir	10101	hjr	oi
hAjar	10101	hjr	Aa
hAjir	10101	hjr	Ai
hajaE	10101	hjE	aa
hojaE	10101	hjE	oa
hojiE	10101	hjE	oi
had~am	101001	hdm	a~a
had~im	101001	hdm	a~i
haraE	10101	hrE	aa
horaE	10101	hrE	oa
horiE	10101	hrE	oi
hazam	10101	hzm	aa
hozim	10101	hzm	oi
halak	10101	hlk	aa
holak	10101	hlk	oa
holik	10101	hlk	oi
>aholak	0010101	hlk	>aoa
holak	10101	hlk	oa
holik	10101	hlk	oi
