shakes	S1ks	1010	Sk	1s
tend	tEnd	1111	tEnd	
tended	tEndId	111100	tEnd	Id
tended	tEndId	111100	tEnd	Id
tending	tEndIN	111100	tEnd	IN
tends	tEndz	11110	tEnd	z
notice	n5tIs	11111	n5tIs	
noticed	n5tIst	111110	n5tIs	t
noticed	n5tIst	111110	n5tIs	t
noticing	n5tIsIN	1111100	n5tIs	IN
notices	n5tIsIz	1111100	n5tIs	Iz
drink	drINk	11011	drNk	I
drank	dr{Nk	11011	drNk	{
drunk	drVNk	11011	drNk	V
drinking	drINkIN	1101100	drNk	IIN
drunk	drVNk	11011	drNk	V
drinks	drINks	110110	drNk	Is
enter	Ent@r	11111	Ent@r	
entered	Ent@rd	111110	Ent@r	d
entered	Ent@rd	111110	Ent@r	d
entering	Ent@rIN	1111100	Ent@r	IN
enters	Ent@rz	111110	Ent@r	z
sleep	slip	1101	slp	i
slept	slEpt	11010	slp	Et
slept	slEpt	11010	slp	Et
sleeping	slipIN	110100	slp	iIN
sleeps	slips	11010	slp	is
discuss	dIskVs	111111	dIskVs	
discussed	dIskVst	1111110	dIskVs	t
discussed	dIskVst	1111110	dIskVs	t
discussing	dIskVsIN	11111100	dIskVs	IN
discusses	dIskVsIz	11111100	dIskVs	Iz
manage	m{nI_	11111	m{nI_	
managed	m{nI_d	111110	m{nI_	d
managed	m{nI_d	111110	m{nI_	d
managing	m{nI_IN	1111100	m{nI_	IN
manages	m{nI_Iz	1111100	m{nI_	Iz
include	Inklud	111111	Inklud	
included	InkludId	11111100	Inklud	Id
included	InkludId	11111100	Inklud	Id
includes	Inkludz	1111110	Inklud	z
form	f$m	111	f$m	
formed	f$md	1110	f$m	d
formed	f$md	1110	f$m	d
forming	f$mIN	11100	f$m	IN
forms	f$mz	1110	f$m	z
finish	fInIS	11111	fInIS	
finished	fInISt	111110	fInIS	t
finished	fInISt	111110	fInIS	t
finishing	fInISIN	1111100	fInIS	IN
finishes	fInISIz	1111100	fInIS	Iz
sound	s6nd	1111	s6nd	
sounded	s6ndId	111100	s6nd	Id
sounded	s6ndId	111100	s6nd	Id
sounding	s6ndIN	111100	s6nd	IN
sounds	s6ndz	11110	s6nd	z
marry	m{rI	1111	m{rI	
married	m{rId	11110	m{rI	d
married	m{rId	11110	m{rI	d
marrying	m{rIIN	111100	m{rI	IN
marries	m{rIz	11110	m{rI	z
contain	k@nt1n	111111	k@nt1n	
contained	k@nt1nd	1111110	k@nt1n	d
contained	k@nt1nd	1111110	k@nt1n	d
containing	k@nt1nIN	11111100	k@nt1n	IN
contains	k@nt1nz	1111110	k@nt1n	z
push	pUS	111	pUS	
pushed	pUSt	1110	pUS	t
pushed	pUSt	1110	pUS	t
pushing	pUSIN	11100	pUS	IN
pushes	pUSIz	11100	pUS	Iz
occur	@k3r	1111	@k3r	
occurred	@k3rd	11110	@k3r	d
occurred	@k3rd	11110	@k3r	d
occurring	@k3rIN	111100	@k3r	IN
occurs	@k3rz	11110	@k3r	z
establish	Ist{blIS	11111111	Ist{blIS	
established	Ist{blISt	111111110	Ist{blIS	t
established	Ist{blISt	111111110	Ist{blIS	t
establishing	Ist{blISIN	1111111100	Ist{blIS	IN
establishes	Ist{blISIz	1111111100	Ist{blIS	Iz
imagine	Im{_In	111111	Im{_In	
imagined	Im{_Ind	1111110	Im{_In	d
imagined	Im{_Ind	1111110	Im{_In	d
imagining	Im{_InIN	11111100	Im{_In	IN
imagines	Im{_Inz	1111110	Im{_In	z
act	{kt	111	{kt	
acted	{ktId	11100	{kt	Id
acted	{ktId	11100	{kt	Id
acting	{ktIN	11100	{kt	IN
acts	{kts	1110	{kt	s
save	s1v	111	s1v	
saved	s1vd	1110	s1v	d
saved	s1vd	1110	s1v	d
saving	s1vIN	11100	s1v	IN
saves	s1vz	1110	s1v	z
care	k8r	111	k8r	
cared	k8rd	1110	k8r	d
cared	k8rd	1110	k8r	d
caring	k8rIN	11100	k8r	IN
cares	k8rz	1110	k8r	z
stare	st8r	1111	st8r	
stared	st8rd	11110	st8r	d
stared	st8rd	11110	st8r	d
staring	st8rIN	111100	st8r	IN
stares	st8rz	11110	st8r	z
cry	kr2	111	kr2	
cried	kr2d	1110	kr2	d
cried	kr2d	1110	kr2	d
crying	kr2IN	11100	kr2	IN
cries	kr2z	1110	kr2	z
close	kl5z	1111	kl5z	
closed	kl5zd	11110	kl5z	d
closed	kl5zd	11110	kl5z	d
closing	kl5zIN	111100	kl5z	IN
closes	kl5zIz	111100	kl5z	Iz
suffer	sVf@r	11111	sVf@r	
suffered	sVf@rd	111110	sVf@r	d
suffered	sVf@rd	111110	sVf@r	d
suffering	sVf@rIN	1111100	sVf@r	IN
suffers	sVf@rz	111110	sVf@r	z
seek	sik	100	s	ik
sought	s$t	100	s	$t
sought	s$t	100	s	$t
seeking	sikIN	10000	s	ikIN
seeks	siks	1000	s	iks
share	S8r	111	S8r	
shared	S8rd	1110	S8r	d
shared	S8rd	1110	S8r	d
sharing	S8rIN	11100	S8r	IN
shares	S8rz	1110	S8r	z
argue	#gju	1111	#gju	
argued	#gjud	11110	#gju	d
argued	#gjud	11110	#gju	d
arguing	#gjuIN	111100	#gju	IN
argues	#gjuz	11110	#gju	z
reduce	rIdjus	111111	rIdjus	
reduced	rIdjust	1111110	rIdjus	t
reduced	rIdjust	1111110	rIdjus	t
reducing	rIdjusIN	11111100	rIdjus	IN
reduces	rIdjusIz	11111100	rIdjus	Iz
achieve	@Jiv	1111	@Jiv	
achieved	@Jivd	11110	@Jiv	d
achieved	@Jivd	11110	@Jiv	d
achieving	@JivIN	111100	@Jiv	IN
achieves	@Jivz	11110	@Jiv	z
support	s@p$t	11111	s@p$t	
supported	s@p$tId	1111100	s@p$t	Id
supported	s@p$tId	1111100	s@p$t	Id
supporting	s@p$tIN	1111100	s@p$t	IN
supports	s@p$ts	111110	s@p$t	s
apply	@pl2	1111	@pl2	
applied	@pl2d	11110	@pl2	d
applied	@pl2d	11110	@pl2	d
applying	@pl2IN	111100	@pl2	IN
applies	@pl2z	11110	@pl2	z
study	stVdI	11111	stVdI	
studied	stVdId	111110	stVdI	d
studied	stVdId	111110	stVdI	d
studying	stVdIIN	1111100	stVdI	IN
studies	stVdIz	111110	stVdI	z
thank	T{Nk	1111	T{Nk	
thanked	T{Nkt	11110	T{Nk	t
thanked	T{Nkt	11110	T{Nk	t
thanking	T{NkIN	111100	T{Nk	IN
thanks	T{Nks	11110	T{Nk	s
avoid	@v4d	1111	@v4d	
avoided	@v4dId	111100	@v4d	Id
avoided	@v4dId	111100	@v4d	Id
avoiding	@v4dIN	111100	@v4d	IN
avoids	@v4dz	11110	@v4d	z
refuse	rIfjuz	111111	rIfjuz	
refused	rIfjuzd	1111110	rIfjuz	d
refused	rIfjuzd	1111110	rIfjuz	d
refusing	rIfjuzIN	11111100	rIfjuz	IN
refuses	rIfjuzIz	11111100	rIfjuz	Iz
mention	mEnSH	11111	mEnSH	
mentioned	mEnSHd	111110	mEnSH	d
mentioned	mEnSHd	111110	mEnSH	d
mentioning	mEnSHIN	1111100	mEnSH	IN
mentions	mEnSHz	111110	mEnSH	z
accord	@k$d	1111	@k$d	
accorded	@k$dId	111100	@k$d	Id
accorded	@k$dId	111100	@k$d	Id
according	@k$dIN	111100	@k$d	IN
accords	@k$dz	11110	@k$d	z
strike	str2k	11101	strk	2
struck	strVk	11101	strk	V
struck	strVk	11101	strk	V
striking	str2kIN	1110100	strk	2IN
strikes	str2ks	111010	strk	2s
visit	vIzIt	11111	vIzIt	
visited	vIzItId	1111100	vIzIt	Id
visited	vIzItId	1111100	vIzIt	Id
visiting	vIzItIN	1111100	vIzIt	IN
visits	vIzIts	111110	vIzIt	s
assume	@sjum	11111	@sjum	
assumed	@sjumd	111110	@sjum	d
assumed	@sjumd	111110	@sjum	d
assuming	@sjumIN	1111100	@sjum	IN
assumes	@sjumz	111110	@sjum	z
touch	tVJ	111	tVJ	
touched	tVJt	1110	tVJ	t
touched	tVJt	1110	tVJ	t
touching	tVJIN	11100	tVJ	IN
touches	tVJIz	11100	tVJ	Iz
encourage	InkVrI_	1111111	InkVrI_	
encouraged	InkVrI_d	11111110	InkVrI_	d
encouraged	InkVrI_d	11111110	InkVrI_	d
encouraging	InkVrI_IN	111111100	InkVrI_	IN
encourages	InkVrI_Iz	111111100	InkVrI_	Iz
bear	b8r	101	br	8
bore	b$r	101	br	$
borne	b$rn	1010	br	$n
bearing	b8rIN	10100	br	8IN
borne	b$rn	1010	br	$n
bears	b8rz	1010	br	8z
report	rIp$t	11111	rIp$t	
reported	rIp$tId	1111100	rIp$t	Id
reported	rIp$tId	1111100	rIp$t	Id
reporting	rIp$tIN	1111100	rIp$t	IN
reports	rIp$ts	111110	rIp$t	s
express	IksprEs	1111111	IksprEs	
expressed	IksprEst	11111110	IksprEs	t
expressed	IksprEst	11111110	IksprEs	t
expressing	IksprEsIN	111111100	IksprEs	IN
expresses	IksprEsIz	111111100	IksprEs	Iz
deal	dil	101	dl	i
dealt	dElt	1010	dl	Et
dealt	dElt	1010	dl	Et
dealing	dilIN	10100	dl	iIN
deals	dilz	1010	dl	iz
remove	rImuv	11111	rImuv	
removed	rImuvd	111110	rImuv	d
removed	rImuvd	111110	rImuv	d
removing	rImuvIN	1111100	rImuv	IN
removes	rImuvz	111110	rImuv	z
destroy	dIstr4	111111	dIstr4	
destroyed	dIstr4d	1111110	dIstr4	d
destroyed	dIstr4d	1111110	dIstr4	d
destroying	dIstr4IN	11111100	dIstr4	IN
destroys	dIstr4z	1111110	dIstr4	z
regard	rIg#d	11111	rIg#d	
regarded	rIg#dId	1111100	rIg#d	Id
regarded	rIg#dId	1111100	rIg#d	Id
regarding	rIg#dIN	1111100	rIg#d	IN
regards	rIg#dz	111110	rIg#d	z
ought	$t	11	$t	
ought	$t	11	$t	
represent	rEprIzEnt	111111111	rEprIzEnt	
represented	rEprIzEntId	11111111100	rEprIzEnt	Id
represented	rEprIzEntId	11111111100	rEprIzEnt	Id
representing	rEprIzEntIN	11111111100	rEprIzEnt	IN
represents	rEprIzEnts	1111111110	rEprIzEnt	s
hide	h2d	101	hd	2
hid	hId	101	hd	I
hid	hId	101	hd	I
hidden	hIdH	1010	hd	IH
hiding	h2dIN	10100	hd	2IN
hidden	hIdH	1010	hd	IH
hides	h2dz	1010	hd	2z
place	pl1s	1111	pl1s	
placed	pl1st	11110	pl1s	t
placed	pl1st	11110	pl1s	t
placing	pl1sIN	111100	pl1s	IN
claim	kl1m	1111	kl1m	
claimed	kl1md	11110	kl1m	d
claimed	kl1md	11110	kl1m	d
claiming	kl1mIN	111100	kl1m	IN
claims	kl1mz	11110	kl1m	z
hit	hIt	111	hIt	
hit	hIt	111	hIt	
hit	hIt	111	hIt	
hitting	hItIN	11100	hIt	IN
hits	hIts	1110	hIt	s
present	prIzEnt	1111111	prIzEnt	
presented	prIzEntId	111111100	prIzEnt	Id
presented	prIzEntId	111111100	prIzEnt	Id
presenting	prIzEntIN	111111100	prIzEnt	IN
presents	prIzEnts	11111110	prIzEnt	s
treat	trit	1111	trit	
treated	tritId	111100	trit	Id
treated	tritId	111100	trit	Id
treating	tritIN	111100	trit	IN
treats	trits	11110	trit	s
admit	@dmIt	11111	@dmIt	
admitted	@dmItId	1111100	@dmIt	Id
admitted	@dmItId	1111100	@dmIt	Id
admitting	@dmItIN	1111100	@dmIt	IN
admits	@dmIts	111110	@dmIt	s
worry	wVrI	1111	wVrI	
worried	wVrId	11110	wVrI	d
worried	wVrId	11110	wVrI	d
worrying	wVrIIN	111100	wVrI	IN
worries	wVrIz	11110	wVrI	z
fly	fl2	110	fl	2
flew	flu	110	fl	u
flown	fl5n	1100	fl	5n
flying	fl2IN	11000	fl	2IN
flown	fl5n	1100	fl	5n
flies	fl2z	1100	fl	2z
maintain	m1nt1n	111111	m1nt1n	
maintained	m1nt1nd	1111110	m1nt1n	d
maintained	m1nt1nd	1111110	m1nt1n	d
maintaining	m1nt1nIN	11111100	m1nt1n	IN
maintains	m1nt1nz	1111110	m1nt1n	z
ring	rIN	101	rN	I
rang	r{N	101	rN	{
ringed	rINd	1110	rIN	d
rung	rVN	101	rN	V
ringed	rINd	1010	rN	Id
ringing	rININ	10100	rN	IIN
ringed	rINd	1010	rN	Id
rung	rVN	101	rN	V
ringed	rINd	1010	rN	Id
rings	rINz	1010	rN	Iz
travel	tr{vP	11111	tr{vP	
travelled	tr{vPd	111110	tr{vP	d
travelled	tr{vPd	111110	tr{vP	d
travelling	tr{vPIN	1111100	tr{vP	IN
travels	tr{vPz	111110	tr{vP	z
improve	Impruv	111111	Impruv	
improved	Impruvd	1111110	Impruv	d
improved	Impruvd	1111110	Impruv	d
improving	ImpruvIN	11111100	Impruv	IN
improves	Impruvz	1111110	Impruv	z
stick	stIk	1101	stk	I
stuck	stVk	1101	stk	V
stuck	stVk	1101	stk	V
sticking	stIkIN	110100	stk	IIN
sticks	stIks	11010	stk	Is
prevent	prIvEnt	1111111	prIvEnt	
prevented	prIvEntId	111111100	prIvEnt	Id
prevented	prIvEntId	111111100	prIvEnt	Id
preventing	prIvEntIN	111111100	prIvEnt	IN
prevents	prIvEnts	11111110	prIvEnt	s
wash	wQS	111	wQS	
washed	wQSt	1110	wQS	t
washed	wQSt	1110	wQS	t
washing	wQSIN	11100	wQS	IN
washes	wQSIz	11100	wQS	Iz
climb	kl2m	1111	kl2m	
climbed	kl2md	11110	kl2m	d
climbed	kl2md	11110	kl2m	d
climbing	kl2mIN	111100	kl2m	IN
climbs	kl2mz	11110	kl2m	z
hate	h1t	111	h1t	
hated	h1tId	11100	h1t	Id
hated	h1tId	11100	h1t	Id
hating	h1tIN	11100	h1t	IN
hates	h1ts	1110	h1t	s
introduce	Intr@djus	111111111	Intr@djus	
introduced	Intr@djust	1111111110	Intr@djus	t
introduced	Intr@djust	1111111110	Intr@djus	t
introducing	Intr@djusIN	11111111100	Intr@djus	IN
introduces	Intr@djusIz	11111111100	Intr@djus	Iz
matter	m{t@r	11111	m{t@r	
mattered	m{t@rd	111110	m{t@r	d
mattered	m{t@rd	111110	m{t@r	d
mattering	m{t@rIN	1111100	m{t@r	IN
matters	m{t@rz	111110	m{t@r	z
survive	s@v2v	11111	s@v2v	
survived	s@v2vd	111110	s@v2v	d
survived	s@v2vd	111110	s@v2v	d
surviving	s@v2vIN	1111100	s@v2v	IN
survives	s@v2vz	111110	s@v2v	z
own	5n	11	5n	
owned	5nd	110	5n	d
owned	5nd	110	5n	d
owning	5nIN	1100	5n	IN
owns	5nz	110	5n	z
arrange	@r1n_	11111	@r1n_	
arranged	@r1n_d	111110	@r1n_	d
arranged	@r1n_d	111110	@r1n_	d
arranging	@r1n_IN	1111100	@r1n_	IN
arranges	@r1n_Iz	1111100	@r1n_	Iz
lift	lIft	1111	lIft	
lifted	lIftId	111100	lIft	Id
lifted	lIftId	111100	lIft	Id
lifting	lIftIN	111100	lIft	IN
lifts	lIfts	11110	lIft	s
spread	sprEd	11111	sprEd	
spread	sprEd	11111	sprEd	
spread	sprEd	11111	sprEd	
spreading	sprEdIN	1111100	sprEd	IN
spreads	sprEdz	111110	sprEd	z
burn	b3n	111	b3n	
burned	b3nd	1110	b3n	d
burnt	b3nt	1110	b3n	t
burned	b3nd	1110	b3n	d
burnt	b3nt	1110	b3n	t
burning	b3nIN	11100	b3n	IN
burnt	b3nt	1110	b3n	t
burnt	b3nt	1110	b3n	t
burns	b3nz	1110	b3n	z
press	prEs	1111	prEs	
pressed	prEst	11110	prEs	t
pressed	prEst	11110	prEs	t
pressing	prEsIN	111100	prEs	IN
presses	prEsIz	111100	prEs	Iz
gain	g1n	111	g1n	
gained	g1nd	1110	g1n	d
gained	g1nd	1110	g1n	d
gaining	g1nIN	11100	g1n	IN
gains	g1nz	1110	g1n	z
design	dIz2n	11111	dIz2n	
designed	dIz2nd	111110	dIz2n	d
designed	dIz2nd	111110	dIz2n	d
designing	dIz2nIN	1111100	dIz2n	IN
designs	dIz2nz	111110	dIz2n	z
lay	l1	11	l1	
laid	l1d	110	l1	d
laid	l1d	110	l1	d
lays	l1z	110	l1	z
laying	l1IN	1100	l1	IN
control	k@ntr5l	1111111	k@ntr5l	
controlled	k@ntr5ld	11111110	k@ntr5l	d
controlled	k@ntr5ld	11111110	k@ntr5l	d
controlling	k@ntr5lIN	111111100	k@ntr5l	IN
controls	k@ntr5lz	11111110	k@ntr5l	z
publish	pVblIS	111111	pVblIS	
published	pVblISt	1111110	pVblIS	t
published	pVblISt	1111110	pVblIS	t
publishing	pVblISIN	11111100	pVblIS	IN
publishes	pVblISIz	11111100	pVblIS	Iz
beat	bit	111	bit	
beat	bit	111	bit	
beaten	bitH	1110	bit	H
beating	bitIN	11100	bit	IN
beaten	bitH	1110	bit	H
beats	bits	1110	bit	s
order	$d@r	1111	$d@r	
ordered	$d@rd	11110	$d@r	d
ordered	$d@rd	11110	$d@r	d
ordering	$d@rIN	111100	$d@r	IN
orders	$d@rz	11110	$d@r	z
protect	pr@tEkt	1111111	pr@tEkt	
protected	pr@tEktId	111111100	pr@tEkt	Id
protected	pr@tEktId	111111100	pr@tEkt	Id
protecting	pr@tEktIN	111111100	pr@tEkt	IN
protects	pr@tEkts	11111110	pr@tEkt	s
miss	mIs	111	mIs	
missed	mIst	1110	mIs	t
missed	mIst	1110	mIs	t
missing	mIsIN	11100	mIs	IN
misses	mIsIz	11100	mIs	Iz
reply	rIpl2	11111	rIpl2	
replied	rIpl2d	111110	rIpl2	d
replied	rIpl2d	111110	rIpl2	d
replying	rIpl2IN	1111100	rIpl2	IN
replies	rIpl2z	111110	rIpl2	z
compare	k@mp8r	111111	k@mp8r	
compared	k@mp8rd	1111110	k@mp8r	d
compared	k@mp8rd	1111110	k@mp8r	d
comparing	k@mp8rIN	11111100	k@mp8r	IN
compares	k@mp8rz	1111110	k@mp8r	z
blow	bl5	110	bl	5
blew	blu	110	bl	u
blown	bl5n	1100	bl	5n
blowing	bl5IN	11000	bl	5IN
blown	bl5n	1100	bl	5n
blows	bl5z	1100	bl	5z
shout	S6t	111	S6t	
shouted	S6tId	11100	S6t	Id
shouted	S6tId	11100	S6t	Id
shouting	S6tIN	11100	S6t	IN
shouts	S6ts	1110	S6t	s
check	JEk	111	JEk	
checked	JEkt	1110	JEk	t
checked	JEkt	1110	JEk	t
checking	JEkIN	11100	JEk	IN
checks	JEks	1110	JEk	s
belong	bIlQN	11111	bIlQN	
belonged	bIlQNd	111110	bIlQN	d
belonged	bIlQNd	111110	bIlQN	d
belonging	bIlQNIN	1111100	bIlQN	IN
belongs	bIlQNz	111110	bIlQN	z
operate	Qp@r1t	111111	Qp@r1t	
operated	Qp@r1tId	11111100	Qp@r1t	Id
operated	Qp@r1tId	11111100	Qp@r1t	Id
operating	Qp@r1tIN	11111100	Qp@r1t	IN
operates	Qp@r1ts	1111110	Qp@r1t	s
prefer	prIf3r	111111	prIf3r	
preferred	prIf3rd	1111110	prIf3r	d
preferred	prIf3rd	1111110	prIf3r	d
preferring	prIf3rIN	11111100	prIf3r	IN
prefers	prIf3rz	1111110	prIf3r	z
dress	drEs	1111	drEs	
dressed	drEst	11110	drEs	t
dressed	drEst	11110	drEs	t
dressing	drEsIN	111100	drEs	IN
dresses	drEsIz	111100	drEs	Iz
emerge	Im3_	1111	Im3_	
emerged	Im3_d	11110	Im3_	d
emerged	Im3_d	11110	Im3_	d
emerging	Im3_IN	111100	Im3_	IN
emerges	Im3_Iz	111100	Im3_	Iz
demand	dIm#nd	111111	dIm#nd	
demanded	dIm#ndId	11111100	dIm#nd	Id
demanded	dIm#ndId	11111100	dIm#nd	Id
demanding	dIm#ndIN	11111100	dIm#nd	IN
demands	dIm#ndz	1111110	dIm#nd	z
settle	sEtP	1111	sEtP	
settled	sEtPd	11110	sEtP	d
settled	sEtPd	11110	sEtP	d
settling	sEtPIN	111100	sEtP	IN
settles	sEtPz	11110	sEtP	z
approach	@pr5J	11111	@pr5J	
approached	@pr5Jt	111110	@pr5J	t
approached	@pr5Jt	111110	@pr5J	t
approaching	@pr5JIN	1111100	@pr5J	IN
approaches	@pr5JIz	1111100	@pr5J	Iz
intend	IntEnd	111111	IntEnd	
intended	IntEndId	11111100	IntEnd	Id
intended	IntEndId	11111100	IntEnd	Id
intending	IntEndIN	11111100	IntEnd	IN
intends	IntEndz	1111110	IntEnd	z
prepare	prIp8r	111111	prIp8r	
prepared	prIp8rd	1111110	prIp8r	d
prepared	prIp8rd	1111110	prIp8r	d
preparing	prIp8rIN	11111100	prIp8r	IN
prepares	prIp8rz	1111110	prIp8r	z
nod	nQd	111	nQd	
nodded	nQdId	11100	nQd	Id
nodded	nQdId	11100	nQd	Id
nodding	nQdIN	11100	nQd	IN
nods	nQdz	1110	nQd	z
pour	p$r	111	p$r	
poured	p$rd	1110	p$r	d
poured	p$rd	1110	p$r	d
pouring	p$rIN	11100	p$r	IN
pours	p$rz	1110	p$r	z
reveal	rIvil	11111	rIvil	
revealed	rIvild	111110	rIvil	d
revealed	rIvild	111110	rIvil	d
revealing	rIvilIN	1111100	rIvil	IN
reveals	rIvilz	111110	rIvil	z
fear	f7r	111	f7r	
feared	f7rd	1110	f7r	d
feared	f7rd	1110	f7r	d
fearing	f7rIN	11100	f7r	IN
fears	f7rz	1110	f7r	z
sing	sIN	101	sN	I
sang	s{N	101	sN	{
sung	sVN	101	sN	V
singing	sININ	10100	sN	IIN
sung	sVN	101	sN	V
sings	sINz	1010	sN	Iz
attempt	@tEmpt	111111	@tEmpt	
attempted	@tEmptId	11111100	@tEmpt	Id
attempted	@tEmptId	11111100	@tEmpt	Id
attempting	@tEmptIN	11111100	@tEmpt	IN
attempts	@tEmpts	1111110	@tEmpt	s
perform	p@f$m	11111	p@f$m	
performed	p@f$md	111110	p@f$m	d
performed	p@f$md	111110	p@f$m	d
performing	p@f$mIN	1111100	p@f$m	IN
performs	p@f$mz	111110	p@f$m	z
reflect	rIflEkt	1111111	rIflEkt	
reflected	rIflEktId	111111100	rIflEkt	Id
reflected	rIflEktId	111111100	rIflEkt	Id
reflecting	rIflEktIN	111111100	rIflEkt	IN
reflects	rIflEkts	11111110	rIflEkt	s
insist	InsIst	111111	InsIst	
insisted	InsIstId	11111100	InsIst	Id
insisted	InsIstId	11111100	InsIst	Id
insisting	InsIstIN	11111100	InsIst	IN
insists	InsIsts	1111110	InsIst	s
examine	Igz{mIn	1111111	Igz{mIn	
examined	Igz{mInd	11111110	Igz{mIn	d
examined	Igz{mInd	11111110	Igz{mIn	d
examining	Igz{mInIN	111111100	Igz{mIn	IN
examines	Igz{mInz	11111110	Igz{mIn	z
guess	gEs	111	gEs	
guessed	gEst	1110	gEs	t
guessed	gEst	1110	gEs	t
guessing	gEsIN	11100	gEs	IN
guesses	gEsIz	11100	gEs	Iz
gather	g{D@r	11110	g{D@	r
gathered	g{D@d	11110	g{D@	d
gathered	g{D@d	11110	g{D@	d
gathering	g{D@rIN	1111000	g{D@	rIN
gathers	g{D@z	11110	g{D@	z
promise	prQmIs	111111	prQmIs	
promised	prQmIst	1111110	prQmIs	t
promised	prQmIst	1111110	prQmIs	t
promising	prQmIsIN	11111100	prQmIs	IN
promises	prQmIsIz	11111100	prQmIs	Iz
cross	krQs	1111	krQs	
crossed	krQst	11110	krQs	t
crossed	krQst	11110	krQs	t
crossing	krQsIN	111100	krQs	IN
crosses	krQsIz	111100	krQs	Iz
replace	rIpl1s	111111	rIpl1s	
replaced	rIpl1st	1111110	rIpl1s	t
replaced	rIpl1st	1111110	rIpl1s	t
replacing	rIpl1sIN	11111100	rIpl1s	IN
replaces	rIpl1sIz	11111100	rIpl1s	Iz
indicate	IndIk1t	1111111	IndIk1t	
indicated	IndIk1tId	111111100	IndIk1t	Id
indicated	IndIk1tId	111111100	IndIk1t	Id
indicating	IndIk1tIN	111111100	IndIk1t	IN
indicates	IndIk1ts	11111110	IndIk1t	s
fit	fIt	111	fIt	
fitted	fItId	11100	fIt	Id
fitted	fItId	11100	fIt	Id
fitting	fItIN	11100	fIt	IN
fits	fIts	1110	fIt	s
attend	@tEnd	11111	@tEnd	
attended	@tEndId	1111100	@tEnd	Id
attended	@tEndId	1111100	@tEnd	Id
attending	@tEndIN	1111100	@tEnd	IN
attends	@tEndz	111110	@tEnd	z
shoot	Sut	101	St	u
shot	SQt	101	St	Q
shot	SQt	101	St	Q
shooting	SutIN	10100	St	uIN
shoots	Suts	1010	St	us
announce	@n6ns	11111	@n6ns	
announced	@n6nst	111110	@n6ns	t
announced	@n6nst	111110	@n6ns	t
announcing	@n6nsIN	1111100	@n6ns	IN
announces	@n6nsIz	1111100	@n6ns	Iz
extend	IkstEnd	1111111	IkstEnd	
extended	IkstEndId	111111100	IkstEnd	Id
extended	IkstEndId	111111100	IkstEnd	Id
extending	IkstEndIN	111111100	IkstEnd	IN
extends	IkstEndz	11111110	IkstEnd	z
affect	@fEkt	11111	@fEkt	
affected	@fEktId	1111100	@fEkt	Id
affected	@fEktId	1111100	@fEkt	Id
affecting	@fEktIN	1111100	@fEkt	IN
affects	@fEkts	111110	@fEkt	s
lean	lin	111	lin	
leaned	lind	1110	lin	d
leaned	lind	1110	lin	d
leant	lEnt	1010	ln	Et
leaning	linIN	11100	lin	IN
leant	lEnt	1010	ln	Et
leant	lEnt	1010	ln	Et
leans	linz	1110	lin	z
roll	r5l	111	r5l	
rolled	r5ld	1110	r5l	d
rolled	r5ld	1110	r5l	d
rolling	r5lIN	11100	r5l	IN
rolls	r5lz	1110	r5l	z
paint	p1nt	1111	p1nt	
painted	p1ntId	111100	p1nt	Id
painted	p1ntId	111100	p1nt	Id
painting	p1ntIN	111100	p1nt	IN
paints	p1nts	11110	p1nt	s
cook	kUk	111	kUk	
cooked	kUkt	1110	kUk	t
cooked	kUkt	1110	kUk	t
cooking	kUkIN	11100	kUk	IN
cooks	kUks	1110	kUk	s
shut	SVt	111	SVt	
shut	SVt	111	SVt	
shut	SVt	111	SVt	
shutting	SVtIN	11100	SVt	IN
shuts	SVts	1110	SVt	s
last	l#st	1111	l#st	
lasted	l#stId	111100	l#st	Id
lasted	l#stId	111100	l#st	Id
lasting	l#stIN	111100	l#st	IN
lasts	l#sts	11110	l#st	s
ignore	Ign$r	11110	Ign$	r
ignored	Ign$d	11110	Ign$	d
ignored	Ign$d	11110	Ign$	d
ignoring	Ign$rIN	1111000	Ign$	rIN
ignores	Ign$z	11110	Ign$	z
hand	h{nd	1111	h{nd	
handed	h{ndId	111100	h{nd	Id
handed	h{ndId	111100	h{nd	Id
handing	h{ndIN	111100	h{nd	IN
attack	@t{k	1111	@t{k	
attacked	@t{kt	11110	@t{k	t
attacked	@t{kt	11110	@t{k	t
attacking	@t{kIN	111100	@t{k	IN
attacks	@t{ks	11110	@t{k	s
collect	k@lEkt	111111	k@lEkt	
collected	k@lEktId	11111100	k@lEkt	Id
collected	k@lEktId	11111100	k@lEkt	Id
collecting	k@lEktIN	11111100	k@lEkt	IN
collects	k@lEkts	1111110	k@lEkt	s
observe	@bz3v	11111	@bz3v	
observed	@bz3vd	111110	@bz3v	d
observed	@bz3vd	111110	@bz3v	d
observing	@bz3vIN	1111100	@bz3v	IN
observes	@bz3vz	111110	@bz3v	z
disappear	dIs@p7r	1111110	dIs@p7	r
disappeared	dIs@p7d	1111110	dIs@p7	d
disappeared	dIs@p7d	1111110	dIs@p7	d
disappearing	dIs@p7rIN	111111000	dIs@p7	rIN
disappears	dIs@p7z	1111110	dIs@p7	z
identify	2dEntIf2	11111111	2dEntIf2	
identified	2dEntIf2d	111111110	2dEntIf2	d
identified	2dEntIf2d	111111110	2dEntIf2	d
identifying	2dEntIf2IN	1111111100	2dEntIf2	IN
identifies	2dEntIf2z	111111110	2dEntIf2	z
